Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+09 (cm-3) 
500.2 to 1599.9 Angstroms
Number of lines:  14289
Minimum intensity =    8.4748042e-06
Units are:  erg cm-2 sr-1 s-1
Calculated: 06/May/22 17:54:08

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   1.38038e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
610.8680     3.97e-03 O III          5.0   2s 2p3 3D1 - 2p4 3P2
611.0490     1.30e-04 O V            5.4   2p 3p 3D3 - 2p 4d 3D3
611.0990     5.88e-02 S IV           5.1   3s.3p2 2D3/2 - 3s2.4f 2F5/2
611.1350     4.06e-04 Mg VII         5.8   2s2 2p 3s 3P1 - 2s 2p2 3s 3P1
611.2760     4.10e-03 S IV           5.1   3s.3p2 2D5/2 - 3s2.4f 2F5/2
611.4410     5.65e-04 Ca VII         5.7   3s2.3p2 1D2 - 3s.3p3 3P2
611.5090     1.41e-05 O V            5.4   2p 3p 3D3 - 2p 4d 3D2
611.5130     1.06e-03 Ca VII         5.7   3s2.3p2 1D2 - 3s.3p3 3P1
611.6100     4.89e-03 Si X           6.0   2s2 2p 2P1/2 - 2s 2p2 4P3/2
611.6740     1.20e-05 Mg IV          5.4   2s2 2p4 3p 4D5/2 - 2s2 2p4 4d 4F5/2
611.7680     8.51e-02 S IV           5.1   3s.3p2 2D5/2 - 3s2.4f 2F7/2
611.8420     3.62e-05 Al V           5.6   2s2 2p4 3p 4S3/2 - 2s2 2p4 4s 4P5/2
611.8760     3.38e-05 O V            5.4   2s 3p 3P1 - 2s 4d 1D2
612.0140     1.44e-04 S VII          5.8   2s2 2p5 3p 3D3 - 2s2 2p5 3d 3D2
612.2200     1.36e-05 Na VIII        5.8   2s 3s 1S0 - 2p 3s 1P1
612.3400     4.24e-05 S III          4.8   3s2.3p2 3P2 - 3s2.3p.3d 1P1
612.4450     1.71e-05 Fe III         4.6   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 3D2
612.6890     1.61e-05 Ar VII         5.6   3d2 1S0 - 3p 5s 1P1
612.7000     2.66e-05 S VI           5.8   2p5 3s 3p 4D5/2 - 2p5 3s 3d 4F7/2
612.7750     4.76e-04 Ca XI          5.9   2s2 2p5 3s 3P1 - 2s2 2p5 3p 3D2
612.7830     8.07e-05 Al IX          5.9   2s 2p2 2P3/2 - 2p3 2D3/2
612.8780     1.37e-05 S VI           5.8   2p5 3s 3p 4D3/2 - 2p5 3s 3d 4F5/2
613.0080     8.30e-04 Al IX          5.9   2s 2p2 2P3/2 - 2p3 2D5/2
613.2750     9.09e-05 Fe XIII        6.1   3s2 3p 3d 3D1 - 3s 3p2 3d 3F2
613.3650     1.47e-05 Fe III         4.6   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4p 1D2
613.9720     1.55e-04 Fe III         4.6   3s2 3p6 3d6 3H4 - 3s2 3p6 3d5 4p 3D3
614.0600     7.13e-05 S VI           5.8   2p5 3s 3p 4D7/2 - 2p5 3s 3d 4F9/2
614.1520     5.12e-05 Mg IV          5.4   2s2 2p4 3p 4D3/2 - 2s2 2p4 4d 4F5/2
614.3260     1.91e-03 Mg VII         5.8   2s2 2p 3s 3P2 - 2s 2p2 3s 3P2
614.3680     2.33e-05 Ar IX          5.9   2s2 2p5 3s 3P1 - 2s2 2p5 3p 3P1
614.4770     5.46e-04 S VII          5.8   2s2 2p5 3p 3D3 - 2s2 2p5 3d 3D3
614.7950     1.27e-05 C IV           5.8   1s2.3p 2P1/2 - 1s2.7s 2S1/2
614.9140     2.53e-05 C IV           5.8   1s2.3p 2P3/2 - 1s2.7s 2S1/2
615.0310     4.74e-05 Ar IX          5.9   2s2 2p5 3s 3P2 - 2s2 2p5 3p 1P1
615.2880     8.09e-05 Fe III         4.6   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 3D3
615.3670     1.13e-05 S VIII         5.9   2s2.2p4(3P).3p 4P1/2 - 2s2.2p4(3P).3d 4F3/2
615.5440     1.26e-05 Fe XI          6.0   3s2 3p3 4p 1F3 - 3s2 3p3 4d 1F3
615.8250     3.43e-04 Fe III         4.6   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4p 3D3
615.8670     2.12e-05 C III          4.9   2p2 1D2 - 2p 3s 3P1
616.3040     3.69e+00 O II           4.7   2s2.2p3 2D5/2 - 2s2.2p2(3P).3s 2P3/2
616.3790     3.85e-01 O II           4.7   2s2.2p3 2D3/2 - 2s2.2p2(3P).3s 2P3/2
616.4280     1.70e-05 Na VIII        5.8   2s 3s 3S1 - 2p 3s 3P2
616.4880     3.02e-04 O IV           5.3   2s2 3d 2D3/2 - 2s 2p 3d 2P3/2
616.5520     2.72e-03 O IV           5.3   2s2 3d 2D5/2 - 2s 2p 3d 2P3/2
616.5720     1.52e-03 O IV           5.3   2s2 3d 2D3/2 - 2s 2p 3d 2P1/2
616.6780     1.72e-04 Fe III         4.6   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 3D2
616.7140     6.64e-05 Fe III         4.6   3s2 3p6 3d6 3D1 - 3s2 3p6 3d5 4p 3D2
616.7660     8.92e-06 Si III         4.8   3s 3p 3P1 - 3s 5p 3P2
616.7970     4.66e-04 S VII          5.8   2s2 2p5 3p 3D2 - 2s2 2p5 3d 3D2
616.9520     8.64e-01 O IV           5.2   2s 2p2 2D5/2 - 2p3 2P3/2
617.0050     9.92e-02 O IV           5.2   2s 2p2 2D3/2 - 2p3 2P3/2
617.0360     4.83e-01 O IV           5.2   2s 2p2 2D3/2 - 2p3 2P1/2
617.0630     2.09e+00 O II           4.7   2s2.2p3 2D3/2 - 2s2.2p2(3P).3s 2P1/2
617.0690     2.88e-05 Ne V           5.6   2s2 2p 3p 3D1 - 2s2 2p 4s 3P2
617.1940     2.84e-04 Fe III         4.6   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 1D2
617.2170     5.91e-05 Fe III         4.6   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4p 3D2
617.2980     4.76e-05 Fe III         4.6   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4p 3D2
617.3500     2.13e-05 Fe III         4.6   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4p 3D1
617.4330     1.26e-02 Fe X           5.9   3s2 3p4 4s 2P3/2 - 3s2 3p4 4p 2P3/2
617.6240     2.31e-04 Ar IX          5.9   2s2 2p5 3s 3P1 - 2s2 2p5 3p 1D2
617.6390     8.83e-05 S VII          5.8   2s2 2p5 3p 3P1 - 2s2 2p5 3d 1P1
617.6900     9.76e-04 Fe III         4.6   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3D3
617.7110     2.19e-05 N IV           5.2   2s 3d 1D2 - 2p 4d 1F3
617.7940     6.16e-05 Fe III         4.6   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 1D2
617.9320     5.11e-05 Fe III         4.6   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 3D1
617.9680     1.27e-04 Fe III         4.6   3s2 3p6 3d6 3D1 - 3s2 3p6 3d5 4p 3D1
618.4480     3.75e-05 Ti XI          5.9   3s 3p 1P1 - 3p2 3P2
618.4560     9.83e-03 Ca VIII        5.8   3s2.3d 2D3/2 - 3s.3p(3P).3d 2F5/2
618.5980     1.23e-04 Fe III         4.6   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 3D3
618.7870     4.38e-04 Ne V           5.6   2s2 2p 3p 3D2 - 2s2 2p 4s 3P2
618.9150     1.09e-05 Ne V           5.6   2s2 2p 3p 1D2 - 2s 2p2 3p 1D2
619.2990     8.02e-05 S VII          5.8   2s2 2p5 3p 3D2 - 2s2 2p5 3d 3D3
619.3020     1.13e-03 Ca VIII        5.8   3s2.3d 2D5/2 - 3s.3p(3P).3d 2F5/2
619.3100     3.40e-05 Mg IX          5.9   2s 3p 3P2 - 2p 3p 3D3
619.3380     2.62e-05 Fe III         4.6   3s2 3p6 3d6 3P0 - 3s2 3p6 3d5 4p 3D1
619.4410     2.78e-05 S VII          5.8   2s2 2p5 3p 3D3 - 2s2 2p5 3d 1D2
619.5020     9.09e-05 Ca IX          5.8   3s 4s 3S1 - 3p 4s 3P0
619.5050     1.02e-05 O V            5.4   2s 3p 1P1 - 2s 4d 3D2
619.6630     5.26e-04 N IV           5.2   2s 3s 1S0 - 2s 5p 1P1
620.2230     2.23e-05 O V            5.4   2s 3s 3S1 - 2p 3d 3P0
620.5300     5.74e-05 O V            5.4   2s 3s 3S1 - 2p 3d 3P1
620.5780     6.33e-04 Mg VII         5.8   2s2 2p 3s 3P2 - 2s 2p2 3s 3P1
620.6690     4.33e-04 Ne V           5.6   2s2 2p 3p 3D1 - 2s2 2p 4s 3P1
620.7530     5.06e-02 O IV           5.3   2s2 3s 2S1/2 - 2s 2p 3s 2P3/2
620.7910     2.41e-02 O IV           5.3   2s2 3s 2S1/2 - 2s 2p 3s 2P1/2
620.9600     3.42e-05 Fe VII         5.7   3p5 3d3(4F) 5F3 - 3p6 3d 4d 3F4
621.0020     1.78e-05 Fe X           5.9   3s2 3p4 4p 2F5/2 - 3s2 3p4 4d 2D3/2
621.0100     1.38e-02 Si X           6.0   2s2 2p 2P1/2 - 2s 2p2 4P1/2
621.0850     9.01e-05 O V            5.4   2s 3s 3S1 - 2p 3d 3P2
621.1760     7.98e-04 Fe III         4.6   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 3D2
621.2110     3.05e-03 Ar IV          5.1   3s2.3p3 2D5/2 - 3s2.3p2(3P)3d 4F9/2
621.4520     2.17e-01 K IX           5.8   3s 2S1/2 - 3p 2P3/2
621.6160     3.68e-03 Ca VIII        5.8   3s.3p2 2S1/2 - 3s.3p(3P).3d 4F3/2
621.6590     4.33e-05 Ar VII         5.6   3p 4p 3S1 - 3p 5s 3P2
621.7770     2.63e-03 Ne V           5.6   2s2 2p 3p 3D3 - 2s2 2p 4s 3P2
621.7840     1.06e-04 Fe III         4.6   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 3D2
621.8190     6.52e-04 Ne V           5.6   2s2 2p 3p 3D1 - 2s2 2p 4s 3P0
621.8370     6.22e-04 Fe III         4.6   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 3D1
621.9910     1.30e-04 Fe III         4.6   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4p 3F4
622.1190     3.12e-05 K X            5.9   2s2 2p5 3s 1P1 - 2s2 2p5 3p 3P1
622.1300     2.47e-03 C III          5.0   2p2 1S0 - 2s 5p 1P1
622.3460     1.66e-04 O V            5.4   2p 3p 3D1 - 2p 4d 1D2
622.4070     1.46e-03 Ne V           5.6   2s2 2p 3p 3D2 - 2s2 2p 4s 3P1
622.4670     7.87e-04 Ca VIII        5.8   3s.3p2 2S1/2 - 3p3 2P3/2
622.4820     2.74e-05 Mg IV          5.4   2s2 2p4 3p 2D5/2 - 2s2 2p4 4d 4P5/2
622.9640     1.08e-03 Ca VIII        5.8   3s.3p2 2S1/2 - 3p3 2P1/2
623.1130     3.59e-05 O V            5.4   2p 3p 3D2 - 2p 4d 1D2
623.1180     5.60e-05 Ar IX          5.9   2s2 2p5 3p 1D2 - 2s2 2p5 3d 3P2
623.1500     1.01e-05 Ar X           6.0   2s2.2p4(3P).3s 4P1/2 - 2s2.2p4(3P).3p 4S3/2
623.2840     9.99e-03 O III          5.1   2s 2p3 1P1 - 2s2 2p 4p 1D2
623.3290     6.91e-04 Al X           6.0   2s2 1S0 - 2s 2p 3P2
623.3360     1.06e-04 Fe XII         6.1   3s2 3p2 4p 4D5/2 - 3s2 3p2 4d 4F7/2
623.4830     7.54e-03 S VII          5.8   2s2 2p5 3p 3S1 - 2s2 2p5 3d 3P2
623.5360     3.41e-05 Si IV          4.9   3s 2S1/2 - 3d 2D3/2
623.5410     5.16e-05 Si IV          4.9   3s 2S1/2 - 3d 2D5/2
623.5490     1.16e-05 Si VII         5.8   2s2.2p3(2D).3p 3D3 - 2s2.2p3(2P).3d 3D3
623.7760     1.49e-05 Fe XIII        6.1   3s2 3p 3d 3D2 - 3s 3p2 3d 3F2
623.7770     1.20e-01 Ar IV          5.1   3s2.3p3 2D5/2 - 3s2.3p2(3P)3d 4F7/2
623.8340     4.12e-05 Fe III         4.6   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 3F2
623.8720     6.03e-05 Fe III         4.6   3s2 3p6 3d6 3D1 - 3s2 3p6 3d5 4p 3F2
624.0020     1.32e-05 S VIII         5.9   2s2.2p4(1D).3p 2F5/2 - 2s2.2p4(1D).3d 2F7/2
624.0440     3.14e-04 Cl VI          5.4   3p2 1D2 - 3p 3d 1D2
624.1000     5.84e-05 K X            5.9   2s2 2p5 3s 3P2 - 2s2 2p5 3p 3D2
624.3410     3.59e-05 S VII          5.8   2s2 2p5 3p 3D2 - 2s2 2p5 3d 3D1
624.3410     2.57e-04 S VII          5.8   2s2 2p5 3p 3D2 - 2s2 2p5 3d 1D2
624.3850     1.05e-01 Ca VII         5.7   3s2.3p2 3P0 - 3s.3p3 3D1
624.6190     8.82e-02 O IV           5.2   2s 2p2 4P1/2 - 2p3 4S3/2
624.6940     5.90e-02 Si X           6.0   2s2 2p 2P3/2 - 2s 2p2 4P5/2
624.7470     6.12e-04 O III          5.1   2s 2p3 1P1 - 2s2 2p 4p 3P2
624.8590     1.04e-04 Si V           5.6   2s2 2p5 3d 3P1 - 2s2 2p5 4f 3F2
624.9410     1.85e+00 Mg X           6.0   1s2.2s 2S1/2 - 1s2.2p 2P1/2
624.9960     9.31e-04 Si III         4.8   3s 3p 1P1 - 3p 4p 1P1
625.1290     1.76e-01 O IV           5.2   2s 2p2 4P3/2 - 2p3 4S3/2
625.1910     8.97e-06 S VIII         5.9   2s2.2p4(3P).3s 2P1/2 - 2s2.2p4(1D).3p 2D3/2
625.1920     9.49e-05 K X            5.9   2s2 2p5 3s 1P1 - 2s2 2p5 3p 1D2
625.2280     1.99e-02 Ar IV          5.1   3s2.3p3 2D3/2 - 3s2.3p2(3P)3d 4F5/2
625.2700     4.39e-05 Al V           5.6   2s2 2p4 3p 2P3/2 - 2s2 2p4 4s 2D5/2
625.3120     4.51e-05 K X            5.9   2s2 2p5 3s 3P0 - 2s2 2p5 3p 1P1
625.4690     8.49e-05 Ca IX          5.8   3s 3d 3D1 - 3p 3d 1D2
625.5180     7.60e-05 O III          5.1   2s 2p3 1P1 - 2s2 2p 4p 3P0
625.5630     1.09e-04 He I           4.4   1s2 1S0 - 1s.2s 3S1
625.6600     1.41e-03 O V            5.4   2p 3p 3D1 - 2p 4d 3F2
625.7210     1.63e-05 P IV           5.1   3p2 1D2 - 3p 4s 3P1
625.7330     4.83e-02 Ar IV          5.1   3s2.3p3 2D5/2 - 3s2.3p2(3P)3d 4F5/2
625.8530     2.63e-01 O IV           5.2   2s 2p2 4P5/2 - 2p3 4S3/2
625.9940     1.62e-05 Ca IX          5.8   3s 3d 3D2 - 3p 3d 1D2
626.0120     1.67e-04 K X            5.9   2s2 2p5 3s 3P2 - 2s2 2p5 3p 3D3
626.1980     2.48e-03 O IV           5.3   2s2 3p 2P1/2 - 2s 2p 3p 2P3/2
626.3900     7.81e-04 Fe XIII        6.1   3s 3p3 3D2 - 3s2 3p 3d 3F4
626.3950     6.02e-05 K X            5.9   2s2 2p5 3s 3P1 - 2s2 2p5 3p 3D1
626.4350     2.13e-04 O V            5.4   2p 3p 3D2 - 2p 4d 3F2
626.4460     5.48e-03 O IV           5.3   2s2 3p 2P1/2 - 2s 2p 3p 2P1/2
626.4680     1.38e-05 Ar IX          5.9   2s2 2p5 3p 3P1 - 2s2 2p5 3d 3P2
626.5390     1.39e-02 O IV           5.3   2s2 3p 2P3/2 - 2s 2p 3p 2P3/2
626.5550     1.27e-05 Ne V           5.6   2s 2p2 3d 5F3 - 2s 2p2 4f 5F3
626.5770     9.51e-06 Mg IV          5.4   2s2 2p4 3p 2D5/2 - 2s2 2p4 4d 4F5/2
626.5980     4.06e-02 Ar IV          5.1   3s2.3p3 2D3/2 - 3s2.3p2(3P)3d 4F3/2
626.7860     1.69e-05 Ca IX          5.8   3s 3d 3D3 - 3p 3d 1D2
626.7860     2.68e-03 O IV           5.3   2s2 3p 2P3/2 - 2s 2p 3p 2P1/2
626.9220     1.54e-05 Ne VII         5.8   2s 3p 1P1 - 2p 3p 1D2
627.1050     1.74e-03 Ar IV          5.1   3s2.3p3 2D5/2 - 3s2.3p2(3P)3d 4F3/2
627.2230     4.12e-03 O V            5.4   2s 3p 3P0 - 2s 4d 3D1
627.2580     9.96e-06 S VIII         5.9   2s2.2p4(3P).3p 2D5/2 - 2s2.2p4(3P).3d 2D5/2
627.2630     2.11e-05 Ne V           5.6   2s 2p2 3d 5F4 - 2s 2p2 4f 5F4
627.2710     1.67e-05 Fe III         4.6   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 3P1
627.3490     8.05e-03 O V            5.4   2s 3p 3P1 - 2s 4d 3D2
627.3570     1.85e-05 Ar IX          5.9   2s2 2p5 3p 3P0 - 2s2 2p5 3d 3P1
627.3670     3.09e-03 O V            5.4   2s 3p 3P1 - 2s 4d 3D1
627.3960     2.03e-05 Al V           5.6   2s2 2p4 3d 4D3/2 - 2s2 2p4 4f 4D5/2
627.5330     8.75e-05 S VIII         5.9   2s2.2p4(1D).3p 2F5/2 - 2s2.2p4(1D).3d 2F5/2
627.6350     2.15e-02 O V            5.4   2s 3p 3P2 - 2s 4d 3D3
627.6400     8.20e-05 O V            5.4   2p 3p 3S1 - 2p 4d 3P0
627.6530     2.69e-03 O V            5.4   2s 3p 3P2 - 2s 4d 3D2
627.6710     2.07e-04 O V            5.4   2s 3p 3P2 - 2s 4d 3D1
627.8440     2.22e-04 O V            5.4   2p 3p 3S1 - 2p 4d 3P1
627.9010     2.61e-04 S VI           5.7   4s 2S1/2 - 5p 2P3/2
628.0100     8.58e-05 Mg IV          5.4   2s2 2p4 3p 2D3/2 - 2s2 2p4 4d 4P5/2
628.2660     3.61e-04 O V            5.4   2p 3p 3S1 - 2p 4d 3P2
628.3130     3.23e-05 Ne V           5.6   2s 2p2 3d 5F5 - 2s 2p2 4f 5F5
628.3300     4.10e-04 Ar VIII        5.8   4f 2F5/2 - 5g 2G7/2
628.3640     5.35e-04 Ar VIII        5.8   4f 2F7/2 - 5g 2G9/2
628.4210     1.52e-05 Ar VIII        5.8   4f 2F7/2 - 5g 2G7/2
628.4510     6.25e-04 S VIII         5.9   2s2.2p4(1D).3p 2F7/2 - 2s2.2p4(1D).3d 2F7/2
628.7440     2.14e-03 N V            5.3   1s2.3s 2S1/2 - 1s2.4p 2P3/2
628.7720     1.32e-04 S VI           5.7   4s 2S1/2 - 5p 2P1/2
628.7810     1.83e-05 Fe III         4.6   3s2 3p6 3d6 1D2 - 3s2 3p6 3d5 4p 1F3
628.8400     2.51e-05 Fe XII         6.1   3s2 3p2 4p 4D3/2 - 3s2 3p2 4d 4P5/2
628.8740     1.06e-03 N V            5.3   1s2.3s 2S1/2 - 1s2.4p 2P1/2
628.8910     1.29e-05 Ne V           5.6   2s2 2p 3p 3S1 - 2s2 2p 4s 1P1
629.0100     5.02e-04 P IV           5.1   3s 3p 3P0 - 3s 4s 3S1
629.0500     1.05e-05 Mg IX          5.9   2s 3p 3P1 - 2p 3p 3D2
629.0600     9.68e-06 Al V           5.6   2s2 2p4 3d 4D1/2 - 2s2 2p4 4f 4D3/2
629.1670     7.57e-03 N II           4.7   2s.2p3 5S2 - 2s.2p2.3s 5P3
629.3580     2.62e-04 Ar IX          5.9   2s2 2p5 3s 3P1 - 2s2 2p5 3p 3P0
629.4470     5.46e-03 N II           4.7   2s.2p3 5S2 - 2s.2p2.3s 5P2
629.6440     2.99e-05 N IV           5.2   2s 3d 1D2 - 2s 7p 1P1
629.6700     3.30e-03 N II           4.7   2s.2p3 5S2 - 2s.2p2.3s 5P1
629.7320     3.47e+02 O V            5.4   2s2 1S0 - 2s 2p 1P1
629.9150     1.50e-03 P IV           5.1   3s 3p 3P1 - 3s 4s 3S1
629.9360     1.63e-05 P IV           5.1   3p2 1D2 - 3s 5p 1P1
629.9840     3.42e-05 Si V           5.6   2s2 2p5 3d 3P2 - 2s2 2p5 4f 3F2
630.0760     1.36e-05 S IX           6.0   2s2.2p3(2D).3s 3D3 - 2s2.2p3(2P).3p 3D3
630.1630     2.38e-04 Si V           5.6   2s2 2p5 3d 3P2 - 2s2 2p5 4f 3F3
630.1990     1.11e-05 Ar VII         5.6   3p 4p 3S1 - 3p 5s 3P0
630.2920     4.49e-02 Ar VII         5.6   3s 3p 3P1 - 3p2 3P2
630.5350     2.40e-01 Ca VII         5.7   3s2.3p2 3P1 - 3s.3p3 3D2
630.6440     2.22e-04 Na VI          5.7   2s 2p3 3S1 - 2p4 3P0
630.6680     1.23e-05 Fe III         4.5   3s2 3p6 3d6 5D4 - 3s2 3p6 3d5 4p 3F4
630.7600     1.32e-04 S VII          5.8   2s2 2p5 3p 3D1 - 2s2 2p5 3d 3D2
630.7850     5.43e-02 Ca VII         5.7   3s2.3p2 3P1 - 3s.3p3 3D1
631.1620     1.63e-05 Mg IV          5.4   2s2 2p4 3p 2S1/2 - 2s2 2p4 4d 2P3/2
631.2540     2.35e-05 Fe III         4.6   3s2 3p6 3d6 3G4 - 3s2 3p6 3d5 4p 3D3
631.2710     1.79e-05 Mg IV          5.4   2s2 2p4 3p 2D3/2 - 2s2 2p4 4d 2D3/2
631.3020     1.61e-05 Ne V           5.6   2s 2p2 3d 5F4 - 2s 2p2 4f 3G5
631.4220     1.83e-05 Mg IV          5.4   2s2 2p4 3p 2S1/2 - 2s2 2p4 4d 2P1/2
631.7080     2.28e-05 Al V           5.6   2s2 2p4 3p 2P1/2 - 2s2 2p4 4s 2D3/2
631.7800     2.51e-03 P IV           5.1   3s 3p 3P2 - 3s 4s 3S1
632.0190     1.52e-05 Ne V           5.6   2s 2p2 3d 5F3 - 2s 2p2 4f 3G4
632.1760     8.48e-06 Ne V           5.6   2s 2p2 3d 5F2 - 2s 2p2 4f 3G3
632.1780     1.38e-05 Mg IV          5.4   2s2 2p4 3p 2D3/2 - 2s2 2p4 4d 4F5/2
632.2410     3.45e-05 Mg IV          5.4   2s2 2p4 3p 2D5/2 - 2s2 2p4 4d 2D5/2
632.3440     1.12e-05 P IV           5.0   3s2 1S0 - 3p2 1D2
632.4070     9.35e-06 Fe III         4.5   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4p 3F4
632.6650     1.26e-01 O III          5.0   2s 2p3 3P2 - 2s2 2p 3p 3P2
632.6680     4.34e-02 O III          5.0   2s 2p3 3P1 - 2s2 2p 3p 3P2
632.8790     6.61e-04 Na VI          5.7   2s 2p3 3S1 - 2p4 3P1
632.9510     8.83e-06 Fe III         4.5   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 3D3
633.1880     3.62e-02 O III          5.0   2s 2p3 3P2 - 2s2 2p 3p 3P1
633.1910     2.81e-02 O III          5.0   2s 2p3 3P1 - 2s2 2p 3p 3P1
633.2380     3.61e-02 O III          5.0   2s 2p3 3P0 - 2s2 2p 3p 3P1
633.3070     3.99e-03 S VII          5.8   2s2 2p5 3p 3S1 - 2s2 2p5 3d 3P1
633.5200     3.28e-02 O III          5.0   2s 2p3 3P1 - 2s2 2p 3p 3P0
633.7420     2.58e-04 Ar VII         5.6   3p 3d 1F3 - 3d2 1G4
633.7440     2.70e-04 Ne V           5.6   2s 2p2 3d 5F5 - 2s 2p2 4f 5G6
633.8470     2.15e-04 Ne V           5.6   2s 2p2 3d 5F4 - 2s 2p2 4f 5G5
633.9020     1.63e-04 Ne V           5.6   2s 2p2 3d 5F3 - 2s 2p2 4f 5G4
633.9100     1.17e-04 Fe III         4.6   3s2 3p6 3d6 1D2 - 3s2 3p6 3d5 4p 1D2
634.0350     8.31e-05 Ne V           5.6   2s 2p2 3d 5F1 - 2s 2p2 4f 5G2
634.1000     1.19e-04 Ne V           5.6   2s 2p2 3d 5F2 - 2s 2p2 4f 5G3
634.2120     3.48e-02 Ar VII         5.6   3s 3p 3P0 - 3p2 3P1
634.6230     2.04e-05 Ne V           5.6   2s 2p2 3d 5F2 - 2s 2p2 4f 5G2
634.6250     7.60e-05 Mg IV          5.4   2s2 2p4 3p 2P3/2 - 2s2 2p4 4d 2D5/2
634.7500     2.05e-05 Fe III         4.6   3s2 3p6 3d6 3G3 - 3s2 3p6 3d5 4p 3D2
634.9090     2.83e-05 Ne V           5.6   2s 2p2 3d 5F3 - 2s 2p2 4f 5G3
634.9740     2.58e-05 Ne V           5.6   2s 2p2 3d 5F4 - 2s 2p2 4f 5G4
634.9850     8.48e-06 Fe III         4.6   3s2 3p6 3d6 5D1 - 3s2 3p6 3d5 4p 3D2
635.0290     1.50e-05 Ne VI          5.7   2s 2p 3d 2F7/2 - 2p2 3d 2F7/2
635.0820     9.85e-06 O IV           5.3   2s 2p 3s 4P3/2 - 2s 2p 4f 4D5/2
635.0920     1.65e-05 Mg IV          5.4   2s2 2p4 3p 2D5/2 - 2s2 2p4 4d 2P3/2
635.1940     1.45e-05 Ne V           5.6   2s 2p2 3d 5F5 - 2s 2p2 4f 5G5
635.1970     5.92e-02 N II           4.7   2s2.2p2 1S0 - 2s2.2p.3d 1P1
635.3600     3.52e-04 K VIII         5.7   3s 3d 1D2 - 3p 3d 1F3
635.4990     1.36e-05 P IV           5.1   3p2 3P1 - 3s 5p 3P2
635.5450     5.84e-05 Si VI          5.8   2s2.2p4(3P).3s 4P5/2 - 2s2.2p4(1D).3p 2P3/2
635.6280     1.04e-05 Al V           5.6   2s2 2p4 3d 4D5/2 - 2s2 2p4 4f 2F5/2
635.6750     1.12e-05 Ne VI          5.7   2s 2p 3d 2F5/2 - 2p2 3d 2F5/2
635.9590     1.34e-05 Fe III         4.5   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 3F3
635.9940     2.64e-01 C II           4.6   2s2 2p 2P1/2 - 2s2 4s 2S1/2
636.0720     1.18e-05 Fe XII         6.1   3s2 3p2 4p 4D5/2 - 3s2 3p2 4d 4F5/2
636.1240     9.52e-06 P IV           5.1   3p2 3P1 - 3s 5p 3P0
636.2510     5.29e-01 C II           4.6   2s2 2p 2P3/2 - 2s2 4s 2S1/2
636.2750     1.82e-02 O IV           5.3   2s2 3p 2P1/2 - 2s 2p 3p 2D3/2
